Item ID,Name,Last Name,Slug,Portrait,Biography,Nationality,Specialties
"68e12f8a9be79de21a8c0de4","Claudia Hoppe","Hoppe","claudia-hoppe","Mit ihren Armreifen von minimalistischer Geometrie und leuchtenden Farben entwirft Claudia Hoppe Gegenspieler zu den natürlichen Farben und Linie des menschlichen Körpers. Durch den Einsatz moderner Technologien werden klassische Materialien wie Gold und Silber äußerst flexibel, wodurch die Stücke ohne aufwendige Verschlussmechaniken auskommen. Während diese Skulpturen fürs Handgelenk durch Geradlinigkeit das Organische feiern, unterstreichen ihre Rauminstallationen zum Thema Chaos die reduzierte Geometrie moderner Architektur. Für Claudia Hoppe sind es die Gegensätze, die das Leben zum Erlebnis machen. Diese durch ihre Arbeiten bewusst erfahrbar zu machen, ist ihre Herausforderung. Ihre Armreife wurden mehrfach ausgezeichnet und für den German Design Award 2017 nominiert.","Geboren in Kiel Fachhochschule Düsseldorf und Escola Massana, Spanien Gründung der eigenen Firma in Düsseldorf Master of Arts, Hochschule PXL-MAD, Belgien Lehrauftrag Hochschule PXL-MAD","",""
"68e12f8a9be79de21a8c0dde","Christof Lungwitz","Lungwitz","christof-lungwitz","Die Grenzen zwischen funktionalem Möbeldesign und freier Objektkunst sind fließend bei Christof Lungwitz. Sein vierteiliger Lindenholzschrank zeigt den ursprünglichen Holzstamm ohne die im Alpenraum verbreitete rustikale Sentimentalität. Die Naturform krönt vier funktionelle Säulen mit Schubladen. Maserungen, Jahresringe, Astlöcher und vor allem die natürlich gewachsene Oberfläche verleihen dem Schrank die Qualität einer Skulptur. Deutlich minimalistischer erscheint das Unikat Fläche und Winkel. Bei der Schale für Ideen aus Amarantholz werden aus einem langen Quaderstück asymmetrische Formen herausgefräst. Auf beiden Längsseiten offenbart das Schalenobjekt sein wellenförmiges Profil. Geometrische Strenge umgrenzt fließende Weichheit. Funktion und entsprechende ästhetische Wirkung kann der Benutzer selbst bestimmen. Mehr über Christof Lungwitz in der großen Fotoreportage","Geboren in Weimar Tischlerlehre Freie Grafik, Kunstakademie Düsseldorf Visuelle Kommunikation, FH Düsseldorf Büro für Messebau, Innenarchitektur und Möbelobjekte Unterrichtet Innenarchitektur an der FH Düsseldorf","",""
"68e12f8a9be79de21a8c0dd8","Christine Wagner","Wagner","christine-wagner","Ausgehend von den Grundformen Zylinder, Kubus und Quader baut und dreht Christine Wagner die skulpturalen Formen ihrer Objektvasen und Gefäße. Linien, Gitterstrukturen und Stempelabdrücke rhythmisieren die Flächen und bilden ein Spannungsverhältnis zur architektonischen Strenge. Ausgangspunkt und Mittel der Gestaltung ist die natürliche Schönheit und Haptik des Materials Ton. Durch Eisenoxyde und den mal hauchdünnen, mal mehrschichtigen Auftrag von Engobe erzielt die Keramikerin unterschiedliche Farbnuancen und die charakteristische Tiefenwirkung der Oberflächen. „Das Spannende sind für mich die Variation von Volumen, Proportion und Oberfläche sowie das Zusammenspiel der Form mit der sich im Brennprozess verändernden Materialität“, erklärt Christine Wagner.","geboren in München Keramiklehre bei Yasoji Sasaki in Japan Gesellenprüfung als Keramikerin Keramikstudium an der Kunstuniversität Linz bei Prof. Günter Praschak Atelier in München","",""
"68e12f8a9be79de21a8c0dd2","Carl Dau","Dau","carl-dau","Zunächst hatte Carl Dau den Beruf des Seemanns ergriffen. Im Alter von 23 Jahren orientierte er sich neu und lernte Goldschmied. Nach seinem anschließenden Designstudium beeinflusste er ab 1980 mit seinen minimalistischen Arbeiten nachhaltig die moderne Schmuckentwicklung. Nicht selten werden in seinen Serien Bezüge zu den Skulpturen von Donald Judd, Richard Serra und anderen Minimalisten sichtbar. Eine zentrale Rolle in den reduzierten, mit mehreren Staatspreisen gekrönten Stücken spielt Edelstahl, zum Teil in Kombination mit Edelmetallen. Form, Material und Funktion machen den Schmuck von Carl Dau auch für Männer begehrenswert. Seit der Jahrtausendwende tauchten verstärkt farbige Oberflächen und auch Diamanten in seinen Arbeiten auf.","Geboren in Thorn Hochschule der Bildenden Künste Berlin Atelier in Berlin Preis des Landes Berlin Hessischer Staatspreis Staatspreis des Landes Baden-Württemberg","",""
"68e12f8a9be79de21a8c0dd0","Camilla Iliefski","Iliefski","camilla-iliefski","","","",""
"68e12f8a9be79de21a8c0dca","Burggraf Burggraf","Burggraf","burggrafburggraf","Immer mehr Menschen möchten wissen, unter welchen Bedingungen ihre Produkte entstehen und  immer wichtiger wird ein gutes Gewissen hinsichtlich der Umwelt. Nicola Burggraf und Elena Burggraf-Reusch geben darauf überzeugende Antworten. Unter ihrem Label „burggrafburggraf” entwerfen und fertigen die Zwillingsschwestern seit 2017 einzigartige Taschen, Rucksäcke und Accessoires. Stets steht die klare aber unkonventionell konstruierte Silhouette im Vordergrund. Neben der puristischen Formensprache liegt der Fokus auf pflanzenbasierten Materialien. Die gesamte Kollektion wird in dem Bad Liebenzeller Atelier von „burggrafburggraf” gefertigt. So begeistern die Produkte des Designer-Duos nicht nur durch ihre unaufdringliche Ästhetik und hohe Funktionalität, sondern auch durch das ökologische Konzept.","geboren in Hadamar Diplom im Fachbereich Produktgestaltung, Hochschule für Gestaltung Offenbach Designerinnen im Bereich Design Research, Exhibition und Content Design Gründung »burggrafburggraf« Newcomer Award der POTENTIALe sowie blickfang Designpreis 2018 German Design Award Gold für den Rucksack »Como«, Staatspreis Gestaltung Kunst Handwerk 2020 für die Clutch »Reto« German Design Award Gold für die MIRUM® Edition","",""
"68e12f8a9be79de21a8c0dc4","Bosna Quilt Werkstatt","Bosna","bosna-quilt-werkstatt","Die Bosna Quilts wurzeln in der Formensprache der Moderne des 20. Jahrhunderts. Gleichzeitig sind sie Dokumente einer Zusammenarbeit von Frauen aus verschiedenen Welten. Die Werkstatt wurde während des Bosnienkrieges im Jahre 1993 von der Malerin Lucia Lienhard-Giesinger gegründet. Im Flüchtlingsheim Galina in Vorarlberg, Österreich, entstanden die ersten Quilts. 1998 kehrten die Flüchtlingsfrauen in ihre Heimat zurück. Seitdem wird die Zusammenarbeit aus der Ferne weitergeführt. Lucia Lienhard-Giesinger entwirft die textilen Unikate in Bregenz am Bodensee. Elf Frauen übernähen sie in Gorazde an der Drina und in Sarajevo gemäß ihren eigenen Vorstellungen. Textilkunst über Grenzen hinweg.","Vita Lucia Lienhard-Giesinger Geboren in Altach (Vorarlberg) Studium der Kunsterziehung im Mozarteum Salzburg Arbeit als Malerin Gründung der Bosna Quilt Werkstatt im Flüchtlingsheim Galina bei Feldkirch Eröffnung der Bosna Quilt Werkstatt in Bregenz mit Atelier und Schauraum","",""
"68e12f8a9be79de21a8c0dbe","Bibi Smit","Smit","bibi-smit","In ihrer Glaskunst ist Bibi Smit inspiriert von Mustern, Rhythmen und Farben der Natur. Schon als Kind hat sie gerne gezeichnet und später aquarelliert. Wie ein Aquarell scheine auch heißes Glas lebendig zu sein, wenn es fließe, sich bewege und Licht ausstrahle. „Das Stück muss eine Bewegung in sich tragen. Es muss lebendig sein, eine Botschaft, einen Gedanken oder ein Gefühl an eine andere Person vermitteln“, erklärt die Künstlerin. „Es ist wie beim Wind; man sieht ihn nicht, aber man sieht, was er macht. Alles bewegt sich, nichts ist statisch. Das ist für mich die Essenz des Lebens.“ Dass Bibi Smit alle Prozesse in der Heiß- wie auch in der Kaltwerkstatt kontrolliert, zeigt ihre Liebe zum Detail und zur Technik. Ihre Arbeiten befinden sich in privaten und öffentlichen Sammlungen, darunter die National Museums of Scotland (UK) und das Nationaal Glasmuseum Leerdam (NL).","Geboren in Son en Breugel, Niederlande Edinburgh College of Art und University of Sunderland, Abschlüsse als Bachelor of Art Praktikum bei Willem Heesen und De Oude Horn in Leerdam, Niederlande Assistentin von Annica Sandstrom und David Kaplan bei Lindean Mill Glass, Schottland Studio in Loosdrecht, Niederlande","",""
"68e12f8a9be79de21a8c0db8","Bettina Geistlich","Geistlich","bettina-geistlich","Die Schweizerin unterrichtete an der Berufsschule für Gestaltung in Zürich und am Edinburgh College of Art, bevor sie ihre Kollektion formabina entwickelte. Form, Material und Technik bilden in ihrem Schmuck eine untrennbare Einheit. Bei dem Ring yedris formen sechs identische Blüten aus Runddraht den luftig beweglichen Körper der Blütenkugel. Der Armreif trema vereint mit seinen leicht verschiebbaren und leise klingenden Bändern strenge Geometrie mit einem spielerisch sinnlichen Tragerlebnis. Ein feiner Golddraht windet sich endlos um einen Kern aus Gold und trägt als Ring den Namen vimina. Bei der Schmucklinie circulus dreht sich alles um den Diamanten. Geistlich erhielt 2006 und 2010 für drei Stücke den iF product design award und 2009 den red dot design award: best of the best.","Geboren in Schlieren/Zürich Diplom Fachhochschule Trier, Idar-Oberstein Werkstatt in Luzern","",""
"68e12f8a9be79de21a8c0db2","Bernard Heesen","Heesen","bernard-heesen","In der Gestaltung von Bernard Heesen äußert sich seine beinahe scheue Sensibilität ebenso wie sein ausgeprägter Humor und die anarchische Freude am Alltag. Unermüdlich, scheinbar ohne eine klare Linie, erforscht er die Eigenschaften des Glases, immer bestrebt, schöne funktionale Dinge zu schaffen. Gesegnet mit der unbändigen Kraft eines Handwerkers ist kein Stück zu schwer oder zu groß für ihn. Viele seiner Arbeiten erscheinen fast surrealistisch. Die Gläser des Leerdamer Fabrikanten Heer Jeekel (1839–1885), der eine frühe Form des industriellen Pressglases entwickelt hat, inspirierten Heesen ebenfalls diese Technik einzusetzten. Dabei verwendet er auch Stücke von Flohmärkten oder Dachböden und kombiniert sie mit eigenen Ornamenten.","Geboren in Leerdam, Niederlande Studium Architektur an der Technischen Universität Delft Entscheidet sich für Glaskunst und arbeitet bei seinem Vater, dem bekannten Glasbläser William Heesen Übernimmt das Unternehmen seines Vaters","",""
"68e12f8a9be79de21a8c0db0","Beate Kuhn","Kuhn","beate-kuhn","","","",""
"68e12f8a9be79de21a8c0daa","Beate Eismann","Eismann","beate-eismann","Die Materialien, Techniken und Formen ihrer Arbeiten ordnet Beate Eismann dem jeweils aktuellen inhaltlichen Thema unter. Innerhalb einer Werkgrupp begrenzt sie sich jedoch streng in ihren Ausdrucksmitteln. Ein favorisiertes Thema sind historische und moderne Drucktechniken. Bei der Transformation von Druckstöcken in Schmuckstücke stellt die Schmuckkünstlerin Fragen nach Original und Kopie, nach Urform und Reproduktion. Alle hier gezeigten Arbeiten entstanden mit Hilfe von CAD und Rapid-Protoyping-Technologien. Besonders bei den Armreifen erfolgt eine intensive manuelle Nachbearbeitung. Preisträgerin im Wettbewerb „Beautiful Mind: Ein Schmuckstück für Cranach“ anlässlich des 500. Geburtstages von Lucas Cranach dem Jüngeren.","Geboren in Halle/Saale Burg Giebichenstein, Hochschule für Kunst und Design Halle Atelier in Halle /Saale Lehrauftrag an der Staatlichen Zeichenakademie Hanau Künstlerische Assistentin, Burg Giebichenstein, Fachbereich Schmuck","",""
"68e12f8a9be79de21a8c0da4","Beate Brinkmann","Brinkmann","beate-brinkmann","Formal klar, gleichzeitig spannungsvoll, raffiniert und ungewöhnlich erscheinen die Schmuckserien von Beate Brinkmann. In der Kollektion insert werden navettförmige, runde und quadratische Edelsteine oder Perlen von kühnen Bögen goldener Ringschienen überspannt. Teils verhüllt erscheint Prächtiges magisch, mehrdeutig und geheimnisvoll. Der Entwurf wirkt in seiner Ästhetik so selbstverständlich, dass er bereits als Klassiker des modernen Schmucks gilt. In der Kollektion endless formen geometrische Stränge aus Gold, Silber oder der Kombination beider Edelmetalle ausdrucksstarke Ringe, Hals- und Armreifen. Die skulpturale Gestaltung der Reifen für Arm und Hals verändert durch die Bewegung ständig ihre Form.","Galerie für Schmuck + Objekte in Berlin Atelier für Schmuckgestaltung, Berlin Organisatorin und Kuratorin der Schmuckausstellung INVENT – Schmuck der Gegenwart","",""
"68e12f8a9be79de21a8c0d9e","Batho Gündra","Gündra","batho-gndra","An der FH Düsseldorf lernte Batho Gündra durch die Dozenten Giampaolo Babetto, Franz-Josef Bette, Ilse Dawo, Johanna Dahm und seine Assistenz bei Sigrid Delius verschiedene Schmuckauffassungen kennen. Heute überzeugen seine Unikate und Kleinserien durch reduzierte Klarheit und perfekte Funktionalität. Gündras puristische Ketten erhalten durch spielerische Elemente und die handwerkliche Ausführung Spontaneität und Lebendigkeit. Bei Anhängern und Ringen stehen modern geschliffene Edelsteine im Fokus. Im Halsschmuck Sonne und Mond vereint Gündra geometrische Klarheit und organische Weichheit. Die Kette Doppelkreise wurde mit dem Staatspreis 2013 des Landes Rheinland-Pfalz ausgezeichnet.","Geboren in Worms Diplom Fachhochschule Düsseldorf Atelier in Worms Lehrtätigkeit Goldschmiedeschule Pforzheim","",""
"68e12f8a9be79de21a8c0d98","Babette Wiezorek","Wiezorek","babette-wiezorek","Mit einem ausgeprägten Sinn für die ästhetischen Qualitäten des Werkstoffs Porzellan, gestaltet und fertigt Babette Wiezorek mittels 3D-Druck Gefäßobjekte in vibrierenden Farben und komplexen Strukturen. Charakteristisch sind textil anmutende Oberflächen und organisch gewachsene oder plastische Formen, klar strukturierte Körper und scheinbar zufällige, geomorphe Anordnungen.  Sie verarbeitet eine Mixtur aus deutschen und französischen Porzellanen, die speziell auf das 3D-Druck-Verfahren abgestimmt sind. Durch die von Hand erzeugten Graduationen entstehen immer wieder neue Farbvariationen mit Unikatcharakter. Innen transparent glasiert gewährleistet die hohe Brenntemperatur von 1250°C einen sehr dichten und hoch belastbaren Scherben.","geboren in Berlin Studium Kunstgeschichte & Kommunikationswissenschaft / TU Berlin, Abschluss MA Studium Produktdesign / Kunsthochschule Berlin Weißensee, Abschluss Master of Arts Lehraufträge an Unis und Hochschulen in Berlin, Kiel, Braunschweig und Hamburg Gründung des Designstudios Additive Addicted, freischaffende Designerin und Dozentin für Designtheorie und Kunstgeschichte","",""
"68e12f8a9be79de21a8c0d95","Atelier von Ehren","von Ehren","atelier_von_ehren","Im Atelier von Ehren entstehen funktionale keramische Gefäße und Objekte von hoher ästhetischer und skulpturaler Qualität. Ihr Gespür für Textur, Rhythmus und Wiederholung entwickelte die Gründerin Barbara Jenner bei ihrem Tapisserie-Studium an der Universität für bildende Kunst in Wien. Inspiriert von minimalistischen und traditionellen Formen verbindet sie in ihren Keramiken eine klare Geometrie mit einer reduzierten Farbpalette. Alle Arbeiten entstehen in Aufbautechnik aus Steinzeug. Hohe Brenntemperaturen verleihen ihnen Beständigkeit, während subtile Oberflächen und Texturen jedem Stück eine eigenständige Aussage und Präsenz verleihen.","","",""
"68e12f8a9be79de21a8c0d8f","Asta Volkensfeld","Volkensfeld","asta-volkensfeld","Asta Volkensfeld fertigt formschöne, funktionale Gefäße ebenso wie emotional berührende Kunstwerke. Ihr Schwerpunkt liegt auf der Herstellung keramischer Objekte in Aufbautechnik, die im Rauchbrand veredelt werden. Ergänzend entstehen Vasen und Schalen, die mit eigenen Ascheglasuren im Elektroofen hoch gebrannt werden. Charakteristisch sind dabei klar strukturierte geometrische Musterungen. Der spannungsvolle Kontrast mit der zufälligen Rauchzeichnung eröffnet einen vielschichtigen Dialog. Herkunft, Identität und Vergänglichkeit spielen für die Künstlerin eine zentrale Rolle. Das Gespür für klare Strukturen und subtile Nuancen zeigt sich auch in den textilen Werken. Ihre Wandbehänge und gerahmten textilen Werke färbt sie mit natürlichen Pigmenten, die die natürlichen Farben der Keramiken aufgreifen. Zentrales Leitmotiv aller Werke ist die Verbindung zwischen Natur, Mensch und Handwerk.","Geboren in Eutin, Schleswig-Holstein Berufsausbildung zur Damenschneiderin in Hamburg Schule für Textilgestaltung Berlin Keramikausbildung und freie Mitarbeit bei Marie-Annick Le Blanc Kurse und Workshops im eigenen Studio in Groß Köris, Brandenburg Mitglied der GEDOK Brandenburg Gewinnerin des DA! Art-Award 2024","",""
"68e12f8a9be79de21a8c0d8d","Annie Turner","Turner","annie-turner","","","",""
"68e12f8a9be79de21a8c0d87","Annette Lechler","Lechler","annette-lechler","Im unmittelbaren Bezug zu Materialien und Körpern entwickelt Annette Lechler ihre von Naturerfahrungen inspirierten Kollektionen. Die überraschend variantenreichen Schmuckstücke laden ein zum Spiel mit Form und Struktur. Dabei wird die Trägerin zur Mitgestalterin. Kleinteilige, rhythmisch streng durchkomponierte Elemente – stilisierte Schoten, Blätter und grafische Formen – erscheinen verdichtet oder bewegt. Bei den Interaktionen von Mensch und Objekt entfalten sich die Prinzipien von Ordnung und Unordnung, von Zeigen und Verbergen. Dem spezifischen Verhalten der Materialien kommt hierbei ein hoher Stellenwert zu. Neben Edelmetallen wie Gold oder Silber setzt Annette Lechler Stahl, Stahlseide oder farbenfrohes PVC ein. Neu ist ihr Schalenobjekt aus zwei aufgetieften Carrés, die ein bewegliches Zusammenspiel zulassen sowie das wandelbare Schalenobjekt Quadrifolia aus acht Elementen.","Studium der Bildhauerei, Freie Kunstschule Freiburg Studium Schmuck, Hochschule für Gestaltung Pforzheim (Diplom) Lehrauftrag, Fachhochschule Trier, Idar-Oberstein Staatspreis des Landes Hessen Best of Germany Exhibit Prize des Philadelphia Museum of Art Erster Preis der Zeughausmesse, Berlin Staatspreis Baden-Württemberg","",""
"68e12f8a9be79de21a8c0d85","Anita Oettershagen","Oettershagen","anita-oetterschagen","","","",""
"68e12f8a9be79de21a8c0d83","Alison Britton","Britton","alison-britton","","","",""
"68c6785963cdfa79c3a13c84","Aino Nebel","Nebel","aino-nebel","Experimentell – und nicht handwerklich oder ästhetisch vorgeplant – nähert sich Aino Nebel dem meist keramischen Material, aus dem sie ihre Objekte fertigt. Wichtig ist der Bildhauerin die Erforschung des Formverhaltens der Materie, insbesondere des Porzellans. Dabei gibt sie die Kontrolle teils aus der Hand, lässt die Stoffe selbst arbeiten und sich formen: Die gestalterischen Kräfte der Konsistenzen von flüssig bis hart treten in Erscheinung. Auch die Hitze des Ofens wirkt sichtbar mit, die Objekte werden vielfach gebrannt, z.T. überfeuert. Deformationen sind erlaubt und erwünscht. Gescheiterte Objekte, Bruch, Abfall lagern sich als Schichten von Zeit in neue Entitäten mit ein. Preise zwischen 200 und 5000 Euro.","Geboren in Berlin Studium Hochschule für Kunst und Design Halle und Hochschule für Bildende Künste, Dresden, Bildhauerei Keramikpreis der Frechener Kulturstiftung Perron-Kunstpreis für Porzellan, Frankenthal Lebt und arbeitet in Köln","",""
